address;balance_btc_prev;n_tr_prev;time_prev;ts_prev;exchange_rate_prev;cum_profit_prev;cohort_prev;last_block;label;balance_btc;balance_usd;first_tr;last_tr;tr_btc;n_tr;time;ts;exchange_rate;tr_profit;cum_profit;cohort;abs_delta
bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr;575.9175619;13;2024-02-21 11:00:00 UTC;1708509600;51200.57;-460679.82867011;b;831396;;40430.0;2434613488.0;2024-02-02 04:05:46 UTC;2024-04-18 11:59:45 UTC;0.0;251;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;39854.0824381
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7;296.88350962;31;2024-02-20 07:00:00 UTC;1708408800;51953.9;65862726.1403212;b;831216;;30329.0;1826324582.0;2023-06-19 09:30:18 UTC;2024-04-16 09:33:01 UTC;0.0;29;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;30032.11649038
bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97;204010.07697542;141;2024-02-19 00:00:00 UTC;1708297200;52201.24;5280547704.29954;e;831045;Bitfinex-coldwallet;180010.0;10839727335.0;2019-08-16 10:00:29 UTC;2024-04-02 21:33:11 UTC;0.0;167;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;e;24000.07697542
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j;25827.133566;4806;2024-02-14 15:00:00 UTC;1707919200;51754.99;37283464.89935539;d;830434;Bitfinex-coldwallet;3006.0;181002435.0;2018-11-02 20:14:44 UTC;2024-04-18 14:19:48 UTC;0.0;4880;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;22821.133566
1Ay8vMC7R1UbyCCZRVULMV7iQpHSAbguJP;45448.63242814;726;2024-02-20 11:00:00 UTC;1708423200;51906.34;1146590603.81281;d;831245;;61849.0;3724401094.0;2022-11-02 06:45:37 UTC;2024-04-18 06:05:17 UTC;0.0;323;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;16400.36757186
3MgEAFWu1HKSnZ5ZsC8qf61ZW18xrP5pgd;32924.29803669;241;2024-02-14 13:00:00 UTC;1707912000;51666.4;749500428.3606211;d;830418;OKEx;48258.0;2905986175.0;2022-12-16 01:48:57 UTC;2024-04-15 03:29:17 UTC;0.0;178;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;15333.701963309999
bc1qs5vdqkusz4v7qac8ynx0vt9jrekwuupx2fl5udp9jql3sr03z3gsr2mf0f;37932.02970753;30;2024-01-25 16:00:00 UTC;1706194800;39776.48;464040579.16787344;d;827327;Bybit-coldwallet;48206.0;2902833544.0;2023-08-16 00:56:29 UTC;2024-04-17 20:55:58 UTC;0.0;7;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;10273.970292470003
3C8mzzeiyakvXkQadUM5f98zCt5NQWwXo1;20033.29075517;18;2024-02-20 16:00:00 UTC;1708441200;51705.21;275399804.35833716;d;831273;;9999.0;602113732.0;2023-01-13 14:39:40 UTC;2024-03-18 00:34:20 UTC;0.0;5;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;10034.290755170001
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6;14674.21274866;1252;2024-02-20 10:00:00 UTC;1708419600;51906.34;464096548.9385858;d;831242;69400086;4766.0;287005232.0;2020-06-08 15:39:51 UTC;2024-04-17 20:55:58 UTC;0.0;787;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;9908.21274866
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h;6303.80162581;110662;2024-02-14 14:00:00 UTC;1707915600;51587.91;-675406893.2344248;c;830422;Binance-wallet;16022.0;964823948.0;2021-10-08 07:14:44 UTC;2024-04-18 23:31:54 UTC;0.0;1543498;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;9718.19837419
3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6;63432.00509414;269;2024-02-20 20:00:00 UTC;1708455600;52036.4;-279071718.05106187;d;831298;Binance-coldwallet;73047.0;4398709271.0;2018-11-13 14:11:02 UTC;2024-04-18 05:28:58 UTC;0.0;236;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;9614.994905860003
3G98jSULfhrES1J9HKfZdDjXx1sTNvHkhN;22527.0020601;22;2024-02-14 15:00:00 UTC;1707919200;51754.99;570964750.6883408;d;830433;;13139.0;791186766.0;2023-05-09 03:51:38 UTC;2024-04-12 08:42:39 UTC;0.0;25;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;9388.0020601
bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2;127136.15094507;115;2024-02-15 15:00:00 UTC;1708005600;52301.99;3089769651.4813256;e;830594;;136295.0;8207310532.0;2023-05-08 18:42:20 UTC;2024-04-17 21:40:23 UTC;0.0;127;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;e;9158.849054930004
3PdKaWwshFBWg6vAauToecqEAFtsuzyxGV;649.52188941;11035;2024-02-21 03:00:00 UTC;1708480800;52053.46;103174994.77407967;b;831340;71427940;9594.0;577701801.0;2020-12-02 05:49:36 UTC;2024-04-18 18:46:27 UTC;0.0;11427;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;8944.47811059
bc1qjasf9z3h7w3jspkhtgatgpyvvzgpa2wwd2lr0eh5tx44reyn2k7sfc27a4;66465.19998462;36;2024-01-25 12:00:00 UTC;1706180400;40099.13;991811977.440557;d;827305;;75354.0;4537622530.0;2022-09-30 11:50:39 UTC;2024-04-03 18:20:27 UTC;0.0;38;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;8888.800015379995
1F3Cpgben5uRAMptnPRL9coAbKp9YmWqfb;11033.93988611;1208;2024-02-21 15:00:00 UTC;1708524000;51091.61;40908318.68747066;d;831412;64649721;2210.0;133077704.0;2020-06-04 08:03:05 UTC;2024-04-17 03:15:50 UTC;0.0;1032;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;8823.93988611
bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6;3225.51645611;8;2024-02-21 09:00:00 UTC;1708502400;51488.75;30376864.91049962;c;831380;;11005.0;662683662.0;2024-01-10 11:21:01 UTC;2024-04-17 15:25:49 UTC;0.0;13;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;7779.48354389
3HfD4pvF43jdu9dzVMEr1b8AnDHooRGc5t;12795.2865516;7;2024-01-31 19:00:00 UTC;1706724000;43402.59;145731795.73888293;d;828271;;18830.0;1133866382.0;2023-01-13 17:52:31 UTC;2024-02-29 20:59:16 UTC;0.0;1;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;6034.7134484
3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3;3677.39661676;24;2024-02-16 18:00:00 UTC;1708102800;51959.17;30611264.95465337;c;830744;OKEx;9220.0;555202082.0;2024-01-05 18:09:57 UTC;2024-04-18 22:34:07 UTC;0.0;9;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;5542.60338324
bc1qtu66zfqxj6pam6e0zunwnggh87f5pjr7vdr5cd;6236.90543628;971;2024-02-16 18:00:00 UTC;1708102800;52019.63;27165831.59467349;c;830745;;11642.0;701071062.0;2024-02-07 19:30:58 UTC;2024-04-15 00:23:40 UTC;0.0;2;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;5405.09456372
3NpXph8WN1U9hwXjg1bRtzTff1tPR2Gpw4;9071.68483152;65;2024-02-20 15:00:00 UTC;1708437600;52351.52;157577384.44253835;c;831266;103282380;4151.0;249980562.0;2024-01-10 15:32:30 UTC;2024-04-17 20:52:50 UTC;0.0;84;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;4920.68483152
1NRvGNx72TJAw6eJrFxpz7mdxQfxNSBdkk;5500.21152593;669;2024-02-09 16:00:00 UTC;1707490800;47258.94;194761594.50556132;c;829694;;596.21;35902135.0;2019-12-13 23:51:43 UTC;2024-04-16 14:37:06 UTC;0.0;822;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;4904.00152593
bc1qhk0ghcywv0mlmcmz408sdaxudxuk9tvng9xx8g;13744.67387931;155;2024-02-20 20:00:00 UTC;1708455600;52036.4;255603998.91498944;d;831298;92995586;8888.0;535212071.0;2022-07-20 22:35:12 UTC;2024-04-16 02:22:34 UTC;0.0;251;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;4856.673879309999
3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh;3853.82717519;257;2024-01-24 01:00:00 UTC;1706054400;39983.23;67447268.55600429;c;827066;OKEx;7702.0;463794267.0;2019-01-22 17:38:08 UTC;2024-04-17 21:02:44 UTC;0.0;249;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;3848.17282481
3JVNMTMeH9uyqubke6GtbVKDQumbfANFeF;5616.22378325;7;2024-01-10 18:00:00 UTC;1704906000;46261.27;22187048.24281504;c;825172;;1889.0;113766205.0;2023-11-10 21:30:01 UTC;2024-03-25 16:06:16 UTC;0.0;3;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;3727.2237832500005
bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r;8312.64282527;666;2024-02-21 10:00:00 UTC;1708506000;51164.08;190588711.88651243;c;831381;;4759.0;286555440.0;2022-03-28 09:31:59 UTC;2024-04-17 20:37:38 UTC;0.0;362;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;3553.6428252700007
bc1q57rcscs6ztj0xnslwkt4nervxkpen07h9h2jnr2hkwlg3lwuljrsdwt2m2;1611.81795424;28;2024-02-17 09:00:00 UTC;1708156800;51747.11;22841605.68912928;c;830832;;4689.0;282350683.0;2023-09-28 13:35:03 UTC;2024-04-18 10:55:33 UTC;0.0;66;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;3077.1820457599997
1FZy7CPFA2UqqQJYUA1cG9KvdDFbSMBJYG;8000.00376672;171;2024-01-18 22:00:00 UTC;1705611600;41235.74;32664599.23991008;c;826316;;5000.0;301086909.0;2021-12-15 20:53:12 UTC;2024-03-28 17:07:36 UTC;0.0;212;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;3000.0037667200004
1F1oWf9jkERoyYgUBMbSaw7f6M9LD7tet2;3147.13724372;536;2024-02-20 19:00:00 UTC;1708452000;51604.56;228107032.29786113;c;831289;;5839.0;351585377.0;2018-12-16 21:58:57 UTC;2024-04-18 15:10:51 UTC;0.0;703;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;2691.86275628
bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;5604.82964554;50567;2024-02-21 11:00:00 UTC;1708509600;51488.75;292530947.42825866;c;831397;okx-hot;2943.0;177214259.0;2022-09-15 09:13:44 UTC;2024-04-18 23:31:54 UTC;0.0;119457;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;2661.8296455399995
bc1qn03qcn0yhchvgz23edekrn92yjkkszuhngkj5cel76yewsufzj6swejara;5824.60033081;10;2023-12-18 06:00:00 UTC;1702875600;41120.86;17836671.36098442;c;821721;;8432.0;507728411.0;2023-09-28 13:35:03 UTC;2024-04-13 15:56:41 UTC;0.0;22;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;2607.39966919
16Uz37Q6TfvK2UFTgamn3dyRjnP2Wtf4p2;3270.93697148;5481;2024-02-21 10:00:00 UTC;1708506000;51164.08;80731065.35235718;c;831386;76717801;750.0;45162946.0;2021-05-21 14:22:44 UTC;2024-04-18 21:16:23 UTC;0.0;3859;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;2520.93697148
157K8VL9g2eLyYrg7nHSWTyjH2KeQ6iD7X;2921.08844328;13;2023-12-30 18:00:00 UTC;1703955600;42426.91;33798028.44878155;c;823576;;5388.0;324462306.0;2022-12-31 10:28:46 UTC;2024-04-15 21:07:00 UTC;0.0;16;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;2466.91155672
12QVsfAFv5RsHuqx4i9WsNGJPeiYLoN2qo;1027.99952;167;2024-02-21 10:00:00 UTC;1708506000;51164.08;16488193.86578032;c;831389;53733318;3420.0;205943164.0;2019-08-21 21:32:53 UTC;2024-04-18 19:41:57 UTC;0.0;161;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;2392.0004799999997
1BFpxjifqSKm2k7ygX8TJKUtY5hhZPnUAy;925.09520553;3;2024-02-20 13:00:00 UTC;1708430400;52365.75;85226.69179992;b;831259;;3225.0;194228966.0;2024-02-20 11:30:09 UTC;2024-02-27 15:46:59 UTC;0.0;22;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;2299.90479447
bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9;22046.95595017;4020;2024-02-20 22:00:00 UTC;1708462800;52067.77;-175355022.73624375;d;831305;;24299.0;1463220061.0;2022-03-04 09:50:52 UTC;2024-04-18 23:23:25 UTC;0.0;9207;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;2252.0440498300013
bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64;22152.56865757;85;2024-02-19 10:00:00 UTC;1708333200;52299.11;277679975.5739611;d;831109;BitMEX;20105.0;1210661519.0;2023-10-31 06:13:50 UTC;2024-04-18 17:36:20 UTC;0.0;274;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;2047.5686575699983
12d1e4x5oprNf7au7BrTryx5D5mGCrXLY5;10000.30971431;4;2024-02-02 09:00:00 UTC;1706860800;43004.1;165448223.8283239;d;828532;;8000.0;481751317.0;2023-08-18 09:26:07 UTC;2024-04-03 23:07:49 UTC;0.0;2;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;2000.3097143100003
bc1pj526y7h5prd9hp8lhl0nwmlraazech0204twghmq2jnrqn4mg7mslruqzd;5000.0;37;2024-01-09 09:00:00 UTC;1704787200;46616.09;91491618.49999999;c;824973;;3000.0;180652010.0;2023-08-24 11:18:06 UTC;2024-03-29 14:03:46 UTC;0.0;77;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;2000.0
1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v;2998.03992727;169;2024-01-29 15:00:00 UTC;1706536800;41992.33;162615096.2421662;c;827972;;1008.0;60701449.0;2019-11-27 13:45:47 UTC;2024-04-16 09:05:25 UTC;0.0;112;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1990.0399272700001
bc1q080rkmk3kj86pxvf5nkxecdrw6nrx3zzy9xl7q;5912.00042992;314;2024-02-05 09:00:00 UTC;1707120000;43009.95;-236027171.57572043;c;829015;KuCoin-coldwallet;4082.0;245807225.0;2020-10-20 11:06:25 UTC;2024-03-27 02:40:45 UTC;0.0;243;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1830.00042992
1DW58ZCSSzpHYn8A7Bpw5g2g6EhunKbdTL;900.00337613;414;2024-02-20 19:00:00 UTC;1708452000;51604.56;-40521048.53114164;b;831289;;2699.0;162510502.0;2018-12-17 02:08:44 UTC;2024-04-18 14:27:06 UTC;0.0;540;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1798.99662387
1LyaVPFJitWQEqKBWvwRXV834WLApSz1X5;0.00240295;128;2023-09-06 20:00:00 UTC;1694026800;25688.08;-6944349.39326705;0;806502;;1748.0;105230364.0;2021-10-11 14:33:38 UTC;2024-04-02 16:46:15 UTC;0.0;153;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1747.99759705
17RP5JDiYLj1nj7QRvvf4VrAR3Bx1kK15E;2817.8724563;682;2024-02-21 10:00:00 UTC;1708506000;51164.08;124130680.70072445;c;831381;70556324;1111.0;66892826.0;2020-05-29 09:55:46 UTC;2024-04-18 08:04:05 UTC;0.0;565;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1706.8724563
3PRJuF2GjvTxqGQngadT1RK5XeHvikNMdQ;1937.850698;50;2024-01-29 23:00:00 UTC;1706565600;43138.07;1473624.54036165;c;828018;97338269;390.01;23485425.0;2023-05-27 20:32:59 UTC;2024-04-17 21:24:19 UTC;0.0;30;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;1547.840698
15MdAHnkxt9TMC2Rj595hsg8Hnv693pPBB;2730.70787881;3214;2024-02-21 11:00:00 UTC;1708509600;51488.75;76308412.86799203;c;831396;;4275.0;257411699.0;2022-07-14 14:15:11 UTC;2024-04-18 23:18:43 UTC;0.0;2936;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1544.2921211900002
3GPAWK5aUB5Ve9akvTzZgp69USjgbhFbay;3956.58781394;833;2024-02-20 17:00:00 UTC;1708444800;51248.97;45829565.26031737;c;831278;78163677;5499.0;331164278.0;2021-04-07 06:56:10 UTC;2024-04-18 17:36:20 UTC;0.0;614;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1542.4121860599998
16bhuxop3ZXzA8W3VfUx41gMNGnCbt5ZAB;4618.6840057;38;2023-11-29 17:00:00 UTC;1701273600;37751.39;33944590.53288156;c;819016;103928539;3113.0;187478061.0;2022-11-18 15:35:16 UTC;2024-02-28 21:12:54 UTC;0.0;41;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1505.6840057
17sybmVbrihr7GwjZ7bBaKsECnaq9GqPvk;1999.99959091;20;2023-10-18 19:00:00 UTC;1697652000;28293.67;237701328.16841188;c;812789;75818058;500.0;30108645.0;2020-03-23 14:53:59 UTC;2024-04-14 08:50:38 UTC;0.0;17;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;1499.99959091
bc1qgekj5r79tqu700hkmdmvy8ssw45tg6us0ycew0;60.0415106;814;2024-02-19 17:00:00 UTC;1708358400;51962.9;7279342.21729046;a;831146;70556324;1541.0;92794858.0;2020-11-27 17:00:05 UTC;2024-04-18 15:54:42 UTC;0.0;981;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1480.9584894
bc1q8qxf226w0xd4g5j7d57vy58mh8xsy2a8sk3vm7;171.38054394;233;2023-12-02 21:00:00 UTC;1701547200;39362.81;7418977.35775415;b;819463;103746309;1631.0;98210987.0;2022-04-06 01:46:37 UTC;2024-04-18 12:54:44 UTC;0.0;360;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1459.61945606
3EGdfMJbhPCnxN44SKNZ94AVt9wwULd67S;8269.03987679;5082;2024-02-17 20:00:00 UTC;1708196400;51250.86;100332227.7431025;c;830904;Kraken-wallet;9723.0;585486104.0;2023-10-18 18:14:11 UTC;2024-04-18 23:31:54 UTC;0.0;24815;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1453.9601232099994
3FsnCQKoqVESiKaXbtE3cgxrtCfGcq5aq8;535.9931378;3;2023-12-05 18:00:00 UTC;1701795600;43007.13;53.76613455;b;819911;;1986.0;119590339.0;2023-05-11 12:43:19 UTC;2024-03-22 20:11:32 UTC;0.0;5;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1450.0068622
3276STGdvQax3sbpkkPqF3keCVgVqLcbpm;2882.28941856;496;2024-02-21 05:00:00 UTC;1708488000;51967.96;-14703137.5449777;c;831357;82330603;1435.0;86403781.0;2021-12-16 21:31:58 UTC;2024-04-17 20:16:25 UTC;0.0;531;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1447.2894185599998
bc1qgxdqf7837dxe8xkhvctgc499kwh5xw7ap3uwhs;209.54253035;743;2024-02-20 20:00:00 UTC;1708455600;51294.22;-133019.18795111;b;831295;;1455.0;87632452.0;2024-02-11 11:26:17 UTC;2024-04-18 23:17:51 UTC;0.0;4487;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1245.45746965
3HXo1ez8mbfTkVKGcarHEeGNsurTLwsuXH;2807.9972878;5;2024-01-19 17:00:00 UTC;1705680000;40594.56;38720860.85093005;c;826429;;1582.0;95263663.0;2023-10-18 13:59:57 UTC;2024-03-01 21:54:35 UTC;0.0;5;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1225.9972877999999
bc1qk7fy6qumtdkjy765ujxqxe0my55ake0zefa2dmt6sjx2sr098d8qf26ufn;11233.47759596;46;2024-02-19 14:00:00 UTC;1708347600;52154.25;107668392.00952937;d;831132;;12457.0;750150509.0;2023-11-26 22:18:31 UTC;2024-04-18 18:13:10 UTC;0.0;10;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;1223.5224040400008
16HYWQ8HbyZV38mSAFYk5fnZgEeD27B6s2;1428.59001259;3091;2024-02-21 12:00:00 UTC;1708513200;51096.04;-44069948.24524586;c;831398;;222.59;13403828.0;2020-04-27 13:29:36 UTC;2024-04-18 17:43:41 UTC;0.0;3360;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;1206.00001259
32vS7z1tjzLrBCCe5Qch3Xs3Hea5fGfvmp;1629.26403423;73;2024-02-20 17:00:00 UTC;1708444800;51248.97;53924151.77015702;c;831276;65971401;427.81;25761321.0;2020-09-14 19:17:33 UTC;2024-03-25 03:30:05 UTC;0.0;38;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;1201.4540342300002
bc1qd5t4ed2szzfxwtn08fjw76s0ufw66v6vul0r3w;1550.00095196;7;2022-09-09 16:00:00 UTC;1662735600;21269.02;-23190339.18594138;c;753326;;350.0;21076122.0;2022-01-21 19:08:52 UTC;2024-04-02 16:25:38 UTC;0.0;6;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;1200.00095196
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H;2697.32286805;2712;2023-07-07 01:00:00 UTC;1688688000;29957.24;226839442.1926226;c;797507;;3861.0;232477709.0;2019-02-01 15:46:33 UTC;2024-04-18 21:09:05 UTC;0.0;3110;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1163.6771319499999
3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE;14949.80553031;857;2024-02-20 23:00:00 UTC;1708466400;52320.07;-499303421.44582254;d;831311;OKEx;13788.0;830298769.0;2021-02-17 18:32:22 UTC;2024-04-17 22:53:15 UTC;0.0;893;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;1161.805530310001
15v6vEY6MygNcN6eQZYsGqJS5HaHs1YeRi;882.77869;2604;2024-02-21 12:00:00 UTC;1708513200;51096.04;27192529.321356;b;831400;77541876;2044.0;123057341.0;2021-05-19 10:53:03 UTC;2024-04-18 22:54:36 UTC;0.0;2254;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1161.22131
1FXHxbZ8HiGDCUrkainA9RKzqfHHkGi1hu;4100.77098718;37;2023-10-20 16:00:00 UTC;1697814000;29534.39;55773479.23204439;c;813064;;2950.0;177627328.0;2020-09-24 13:21:18 UTC;2024-03-20 07:14:15 UTC;0.0;14;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1150.7709871799998
33waMBXqkP4aqUoSbh1DvgwyEgD1U9fizC;1800.00002;10;2023-11-20 07:00:00 UTC;1700460000;37167.15;18589607.0568;c;817608;;650.0;39141271.0;2023-06-08 20:40:42 UTC;2024-03-25 03:30:05 UTC;0.0;3;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;1150.00002
124BPp9mTaXxTXiRx8cxEZDd4sGjoxGk9F;1504.64594193;178;2024-02-12 02:00:00 UTC;1707699600;48368.25;48303093.3610982;c;830049;40407325;387.94;23360528.0;2018-02-12 02:59:23 UTC;2024-04-16 03:46:28 UTC;0.0;239;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;1116.7059419299999
bc1qqe394jlqq86muq23d4vrnhzzvcv8jnepgt8lx7;1811.28013589;372;2024-02-21 14:00:00 UTC;1708520400;51062.13;20009856.21637436;c;831404;;2924.0;176050399.0;2023-03-08 10:28:09 UTC;2024-04-18 08:54:42 UTC;0.0;106;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1112.71986411
bc1q6h274e67rdr7xpn2mr2ttnssjzx3rhlkug6m5q;614.93265097;3844;2024-02-21 11:00:00 UTC;1708509600;51164.08;3648682.65166783;b;831397;82489203;1712.0;103108016.0;2021-11-01 15:15:06 UTC;2024-04-18 22:58:27 UTC;0.0;6022;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1097.06734903
39PxrQEhMgDcsvsPhCJ5CBfrXeW9BECxg1;1975.00255082;180;2024-02-16 17:00:00 UTC;1708099200;51959.17;84514251.36405888;c;830740;72055900;3057.0;184084553.0;2021-01-04 14:35:48 UTC;2024-03-21 21:49:01 UTC;0.0;107;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1081.99744918
1LGAVQYU52QemGhbV3SQmy8oLmDwAs7QJu;2151.03018809;490;2024-02-06 18:00:00 UTC;1707238800;43164.06;68610810.25256984;c;829236;;3223.0;194057798.0;2018-12-17 01:50:28 UTC;2024-03-28 18:47:31 UTC;0.0;558;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1071.9698119099999
35RTbTtAinFdBn5FsmCSHHZ3h65UVSF1Pj;2747.01890688;199;2024-02-20 16:00:00 UTC;1708441200;51705.21;28393113.65363091;c;831272;69721665;3801.0;228882325.0;2021-12-02 19:56:04 UTC;2024-04-17 21:00:12 UTC;0.0;98;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1053.98109312
39gUvGynQ7Re3i15G3J2gp9DEB9LnLFPMN;19852.2585684;184;2024-01-27 13:00:00 UTC;1706356800;41765.38;71865774.34845571;d;827627;;18802.0;1132220225.0;2021-02-24 13:55:08 UTC;2024-04-04 11:43:52 UTC;0.0;233;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;1050.2585684000005
3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd;1956.30310429;15830;2024-02-21 17:00:00 UTC;1708531200;51091.61;16547266.25656682;c;831426;75586458;920.48;55428619.0;2021-03-31 23:33:13 UTC;2024-04-18 23:31:54 UTC;0.0;32300;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;1035.82310429
1NASoGzuvMwTdoKSNpRhRB9su1MrszmvX4;6400.01363996;15;2024-01-31 16:00:00 UTC;1706713200;43398.49;84413041.62509184;c;828255;;5400.0;325174435.0;2023-07-12 21:27:15 UTC;2024-03-25 03:30:05 UTC;0.0;7;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1000.0136399599996
124SzTv3bBXZVPz2Li9ADs9oz4zCfT3VmM;3999.99057174;6;2024-02-18 08:00:00 UTC;1708239600;51579.79;4198602.18042548;c;830961;;5000.0;301086079.0;2024-02-08 16:11:18 UTC;2024-03-01 07:30:31 UTC;0.0;7;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;1000.0094282599998
